test_id,level_id,filename,seed,number_of_agents,number_of_airports,number_of_initial_cargo,max_cargo_per_episode,avg_working_capacity,avg_processing_time,soft_deadline_multiplier,hard_deadline_multiplier,min_degree,max_degree,avg_degree,malfunction_rate,malfunction_max_steps,malfunction_min_steps,max_soft_deadline,max_hard_deadline,REWARD_CARGO_MISSED_PENALTY,REWARD_CARGO_LATE_PENALTY,REWARD_MOVEMENT_PENALTY,random_solution_seed,random_score,random_missed_deliveries,random_total_lateness,random_total_cost,random_total_steps,random_total_cargo_generated,random_total_scaled_cost,random_total_scaled_lateness,baseline_solution_seed,baseline_score,baseline_missed_deliveries,baseline_total_lateness,baseline_total_cost,baseline_total_steps,baseline_total_cargo_generated,baseline_total_scaled_cost,baseline_total_scaled_lateness
4,0,Test_4/Level_0.pkl,2128,54,27,162,162,7.296296296296297,10.0,5,6,0,20,6.222222222222222,0.0,16,4,3187,3337,10,1,0.01,2128,1651.7082768699076,159,3670,3354.774127636585,3338,162,2545.6440135213784,36.25183673469388,2128,5.611994961694874,0,0,863.359770371227,2757,162,561.1994961694874,0.0
4,1,Test_4/Level_1.pkl,2129,54,27,162,162,7.555555555555555,10.0,5,6,0,22,5.925925925925926,0.0,16,4,3538,3746,10,1,0.01,2129,1649.320913129534,162,0,3776.7275856064916,3747,162,2932.0913129533915,0.0,2129,9.502990164770162,0,0,1199.9318662195374,2855,162,950.2990164770163,0.0
4,2,Test_4/Level_2.pkl,2130,54,27,162,162,9.481481481481481,10.0,5,6,0,28,6.074074074074074,0.0,16,4,3378,3556,10,1,0.01,2130,1647.7551743606398,159,4371,3240.7490072504193,3557,162,2887.861342157884,28.876560939060937,2130,9.148879748581711,0,0,1046.2760275987227,2912,162,914.8879748581711,0.0
4,3,Test_4/Level_3.pkl,2131,54,27,162,175,7.222222222222222,10.0,5,6,0,20,6.074074074074074,0.02,16,4,3142,3290,10,1,0.01,2131,1766.1435322874106,175,0,3052.340568749117,3291,175,1614.3532287410594,0.0,2131,535.0534236732935,50,3851,738.3761509101516,3000,175,394.9886357406441,31.103537315887095
4,4,Test_4/Level_4.pkl,2132,54,27,162,175,9.148148148148149,10.0,5,6,0,22,6.074074074074074,0.02,16,4,3495,3701,10,1,0.01,2132,1757.3560461661452,172,3097,2426.0319508604703,3702,175,1533.7898294599104,22.018147871545928,2132,151.22745692040985,12,3525,979.7723532259478,3231,175,579.5553415817055,25.431903504592782
4,5,Test_4/Level_5.pkl,2133,54,27,162,175,8.925925925925926,10.0,5,6,0,18,6.222222222222221,0.02,16,4,3176,3326,10,1,0.01,2133,1762.5743077803847,171,3016,2680.442025453127,3327,175,2323.4617550156245,29.33969023022852,2133,8.736425860076729,0,0,1016.1679876172512,2807,175,873.6425860076728,0.0
4,6,Test_4/Level_6.pkl,2134,54,27,162,189,7.814814814814815,10.0,5,6,0,22,5.925925925925926,0.04,16,4,3595,3817,10,1,0.01,2134,1895.0256466609171,186,2601,4366.8016626288,3818,189,1671.4161271306596,18.31148538961039,2134,6.3424530496993725,0,189,1236.1755707838047,2989,189,486.68346140995936,1.4756184355997788
4,7,Test_4/Level_7.pkl,2135,54,27,162,189,9.74074074074074,10.0,5,6,0,26,6.222222222222222,0.04,16,4,3139,3269,10,1,0.01,2135,1927.2955298267184,189,0,4086.182040799887,3270,189,3729.552982671838,0.0,2135,7.198879406258508,0,63,1079.2845351583508,2905,189,642.0577519466055,0.7783018867924528
4,8,Test_4/Level_8.pkl,2136,54,27,162,189,7.703703703703703,10.0,5,6,0,18,5.925925925925926,0.04,16,4,3496,3702,10,1,0.01,2136,1905.6118846177976,183,8238,2694.22812295956,3703,189,1843.507987522077,57.176804742577005,2136,10.733128452101205,0,257,1270.0014863812162,2854,189,896.6137215489715,1.7669912366114897
4,9,Test_4/Level_9.pkl,2137,54,27,162,202,8.925925925925926,10.0,5,6,0,22,6.074074074074074,0.06000000000000001,16,4,3555,3767,10,1,0.01,2137,2029.2006983464294,201,1108,2467.689436051435,3768,202,1080.6758952489877,8.393939393939394,2137,47.13649906447692,3,1955,1327.6088818791393,3471,202,579.6679139655371,11.339819924821555
4,10,Test_4/Level_10.pkl,2138,54,27,162,202,7.481481481481482,10.0,5,6,0,20,6.222222222222222,0.06000000000000001,16,4,3187,3335,10,1,0.01,2138,2036.7379007968445,199,3627,2057.9550129466543,3357,202,1438.0757939701666,32.35714285714286,2138,8.74297409858498,0,3,1283.19967835292,2899,202,871.8780550197883,0.024193548387096774
4,11,Test_4/Level_11.pkl,2139,54,27,162,202,7.111111111111111,10.0,5,6,0,20,6.518518518518519,0.06000000000000001,16,4,3637,3873,10,1,0.01,2139,2056.4455762969633,200,5287,5023.427471035806,3874,202,2574.176677315362,30.703809523809525,2139,27.368478547798137,2,164,1304.7257238343543,2834,202,655.6597359679325,0.8118811881188119
4,12,Test_4/Level_12.pkl,2140,54,27,162,215,8.703703703703704,10.0,5,6,0,22,5.925925925925926,0.08,16,4,3274,3448,10,1,0.01,2140,2170.3839196687454,214,1027,4112.964511379898,4190,215,2353.7253002078496,6.846666666666667,2140,5.865340505893044,0,0,1233.2332149883564,3717,215,586.5340505893043,0.0
4,13,Test_4/Level_13.pkl,2141,54,27,162,215,8.555555555555555,10.0,5,6,0,22,6.222222222222221,0.08,16,4,3396,3598,10,1,0.01,2141,2178.410377207036,213,3980,2828.6974057393377,4021,215,1779.4992591651253,30.615384615384613,2141,261.61544066823615,23,3612,1144.0082918618973,3424,215,728.519641282015,24.330244255416005
4,14,Test_4/Level_14.pkl,2142,54,27,162,215,8.62962962962963,10.0,5,6,0,22,6.222222222222222,0.08,16,4,3468,3678,10,1,0.01,2142,2165.5526496098855,212,4811,3034.312609126946,4318,215,1849.009562907222,27.062553980813263,2142,8.556834619967928,0,26,1451.5033329914818,3684,215,830.737888702163,0.24945573294629897
4,15,Test_4/Level_15.pkl,2143,54,27,162,229,7.444444444444445,10.0,5,6,0,20,6.222222222222222,0.1,16,4,3046,3168,10,1,0.01,2143,2394.4856042316082,224,9509,5573.43642600999,4653,229,3025.330939562694,124.23229483598146,2143,2135.7094565578354,213,443,375.6737437037725,4653,229,195.25620411407075,3.7568945166949343
4,16,Test_4/Level_16.pkl,2144,54,27,162,229,8.296296296296296,10.0,5,6,0,20,6.074074074074074,0.1,16,4,3082,3206,10,1,0.01,2144,2336.461026167465,225,6123,1791.9142104093366,3880,229,1156.8289680978712,74.89273648648648,2144,66.68802353120434,4,1884,1070.413616270699,3453,229,559.0809259538404,21.097214271665926
4,17,Test_4/Level_17.pkl,2145,54,27,162,229,7.148148148148148,10.0,5,6,0,18,5.925925925925926,0.1,16,4,3544,3760,10,1,0.01,2145,2311.020179303932,227,3889,2823.130557027493,4637,229,1145.5027788779983,29.565151515151516,2145,2192.947078098932,219,306,341.7133909188582,4637,229,149.24030793478704,1.4546750195841804
4,18,Test_4/Level_18.pkl,2146,54,27,162,242,8.333333333333334,10.0,5,6,0,18,5.925925925925926,0.12000000000000002,16,4,3125,3253,10,1,0.01,2146,2377.644185378737,225,11322,3107.1760565226864,5000,233,1407.3799449330916,113.57038592940572,2146,66.82250620652133,4,2025,1336.6195120557766,5000,233,564.2121064151381,21.180385142369946
4,19,Test_4/Level_19.pkl,2147,54,27,162,242,8.37037037037037,10.0,5,6,0,24,6.37037037037037,0.12000000000000002,16,4,3205,3349,10,1,0.01,2147,2408.0575180599208,238,1179,3117.3459814609323,5000,240,1997.6372702234098,8.081145357686454,2147,7.416140008616333,0,0,1250.1238676251414,5000,240,741.6140008616333,0.0
5,0,Test_5/Level_0.pkl,2148,66,33,198,198,8.515151515151516,10.0,5,6,0,22,6.181818181818182,0.0,20,5,3757,4015,10,1,0.01,2148,2011.8289988110412,197,1928,4032.699035743556,4016,198,3035.280833485085,11.476190476190476,2148,10.851676266892635,0,0,1516.7572591516728,2916,198,1085.1676266892634,0.0
5,1,Test_5/Level_1.pkl,2149,66,33,198,198,7.909090909090909,10.0,5,6,0,18,6.181818181818182,0.0,20,5,3497,3699,10,1,0.01,2149,2033.5331100022804,190,11609,5088.004586840023,3700,198,3851.781667847312,95.01529332380726,2149,7.936031678333348,0,0,1238.6054166304461,2824,198,793.6031678333349,0.0
5,2,Test_5/Level_2.pkl,2150,66,33,198,198,9.06060606060606,10.0,5,6,0,18,6.181818181818182,0.0,20,5,3367,3547,10,1,0.01,2150,2006.7580489550442,193,7716,4823.853787821941,3548,198,2810.459277434634,48.653456180697695,2150,7.793768135352616,0,0,1340.5481571576493,2938,198,779.3768135352616,0.0
5,3,Test_5/Level_3.pkl,2151,66,33,198,215,8.212121212121213,10.0,5,6,0,22,6.303030303030303,0.025,20,5,3606,3850,10,1,0.01,2151,2159.818992948112,214,787,2908.6496592715707,3851,215,1563.282273534588,4.1861702127659575,2151,40.344131307022614,3,595,1250.374469464801,3245,215,688.150292511807,3.4626283819045423
5,4,Test_5/Level_4.pkl,2152,66,33,198,215,8.06060606060606,10.0,5,6,0,20,6.0606060606060606,0.025,20,5,3563,3803,10,1,0.01,2152,2172.1108843502684,211,4395,7143.044624601446,3804,215,3351.1249610008804,28.59963474025974,2152,6.1901839882358445,0,0,1493.977811125332,2885,215,619.0183988235844,0.0
5,5,Test_5/Level_5.pkl,2153,66,33,198,215,6.787878787878788,10.0,5,6,0,28,6.303030303030303,0.025,20,5,3464,3664,10,1,0.01,2153,2171.779898329217,215,0,3300.015546841102,3665,215,2177.989832921688,0.0,2153,8.908777467300384,0,0,1340.9433609338857,2852,215,890.8777467300384,0.0
5,6,Test_5/Level_6.pkl,2154,66,33,198,231,6.575757575757576,10.0,5,6,0,20,6.424242424242424,0.05,20,5,3173,3325,10,1,0.01,2154,2335.9281048115904,229,3480,3089.8400491427265,3326,231,1398.9932768579847,31.938172043010752,2154,27.189986100514453,1,961,1196.5598792743697,2785,231,547.6266026354454,11.713720074160001
5,7,Test_5/Level_7.pkl,2155,66,33,198,231,8.181818181818182,10.0,5,6,0,20,6.303030303030303,0.05,20,5,3174,3322,10,1,0.01,2155,2346.5797982432046,228,3795,4457.883195649206,3323,231,2457.659790000423,42.00320034320035,2155,30.117905487684418,2,400,1214.6630236510093,2820,231,630.8273670846025,3.8096318168383885
5,8,Test_5/Level_8.pkl,2156,66,33,198,231,6.757575757575758,10.0,5,6,0,24,6.0606060606060606,0.05,20,5,3358,3534,10,1,0.01,2156,2321.7030204827693,230,0,3849.596672037471,3535,231,2170.3020482769425,0.0,2156,312.04422637818067,26,5822,1226.672727315714,3118,231,818.4333976805353,43.85989240137531
5,9,Test_5/Level_9.pkl,2157,66,33,198,248,7.03030303030303,10.0,5,6,0,28,6.181818181818182,0.075,20,5,3327,3503,10,1,0.01,2157,2507.7484273351492,244,5344,3741.6315150373316,3504,248,2588.0147177806452,41.86828015734265,2157,13.480777446288316,0,591,1205.2826478855536,3026,248,851.6197990242872,4.964579456045444
5,10,Test_5/Level_10.pkl,2158,66,33,198,248,7.0,10.0,5,6,0,18,6.0606060606060606,0.075,20,5,4160,4494,10,1,0.01,2158,2509.131431277012,247,2914,4963.2263656509,4495,248,1563.1431277011875,23.5,2158,681.3200612556981,65,3991,1143.5315352473008,3226,248,331.9679580673236,28.000381675024848
5,11,Test_5/Level_11.pkl,2159,66,33,198,248,7.363636363636363,10.0,5,6,0,24,6.181818181818182,0.075,20,5,3634,3872,10,1,0.01,2159,2508.8313972178166,246,4313,5121.4482677255155,3873,248,2057.5931630771947,28.255465587044533,2159,128.62914186225646,10,3065,1538.7620960947172,3279,248,590.1763431811985,22.72737843044447
5,12,Test_5/Level_12.pkl,2160,66,33,198,265,7.2727272727272725,10.0,5,6,0,20,6.303030303030303,0.1,20,5,3342,3526,10,1,0.01,2160,2677.989386247068,265,0,5853.66319851467,4391,265,2798.938624706823,0.0,2160,18.758371837323722,1,22,1865.8220987666514,3826,265,859.8951547468648,0.15942028985507245
5,13,Test_5/Level_13.pkl,2161,66,33,198,265,7.575757575757576,10.0,5,6,0,22,6.181818181818182,0.1,20,5,3362,3542,10,1,0.01,2161,2685.075185975809,265,0,5155.8730918935835,3871,265,3507.518597580867,0.0,2161,541.3046720110697,49,6274,1270.032263987699,3455,265,790.0614396468201,43.40405761460145
5,14,Test_5/Level_14.pkl,2162,66,33,198,265,6.484848484848484,10.0,5,6,0,24,6.424242424242424,0.1,20,5,3382,3560,10,1,0.01,2162,2674.6782101042018,264,855,5722.9714368236255,4203,265,2919.7440873432497,5.480769230769231,2162,76.47102650818056,5,2495,1504.06970385572,3696,265,727.7308614908363,19.193717893272197
5,15,Test_5/Level_15.pkl,2163,66,33,198,281,7.121212121212121,10.0,5,6,0,22,6.303030303030303,0.125,20,5,3499,3711,10,1,0.01,2163,2829.03424266348,279,4537,4420.32814623864,4384,281,1449.2819661531225,24.54142300194932,2163,2762.331487069188,276,158,381.7345683827833,4384,281,137.9679840272334,0.9518072289156626
5,16,Test_5/Level_16.pkl,2164,66,33,198,281,8.696969696969697,10.0,5,6,0,22,6.0606060606060606,0.125,20,5,3479,3685,10,1,0.01,2164,2820.8143440452277,270,9212,8271.368288520935,5000,278,5966.607966695957,61.14826437826843,2164,150.95928548556998,13,1512,1549.099569044702,5000,278,1006.2025409507506,10.897260076062484
5,17,Test_5/Level_17.pkl,2165,66,33,198,281,7.151515151515151,10.0,5,6,0,22,6.424242424242424,0.125,20,5,3340,3552,10,1,0.01,2165,2841.9960197803834,279,3849,5976.572989412013,4419,281,2823.676052112448,23.75925925925926,2165,28.575627031887965,2,0,1951.1756177082402,3854,281,857.5627031887965,0.0
5,18,Test_5/Level_18.pkl,2166,66,33,198,298,8.666666666666666,10.0,5,6,0,20,6.303030303030303,0.15,20,5,3267,3423,10,1,0.01,2166,2999.9715387894025,290,11555,4341.844044056323,5000,298,1692.565463136618,83.04588415803607,2166,58.32228081490686,4,1395,2036.7386083215326,4778,298,745.8829062804764,10.863451752102101
5,19,Test_5/Level_19.pkl,2167,66,33,198,298,7.03030303030303,10.0,5,6,0,26,6.303030303030303,0.15,20,5,3567,3783,10,1,0.01,2167,2991.0071484281834,295,3679,4824.574041315244,4985,298,1404.5543409797247,26.96160501838633,2167,94.24976713105879,8,1103,1918.3833068695185,4486,298,582.2430510895227,8.427336620163558
6,0,Test_6/Level_0.pkl,2168,80,40,240,240,6.7,10.0,5,6,0,26,6.1,0.0,24,6,3786,4070,10,1,0.01,2168,2419.2621916400703,239,1778,4991.706700728962,4071,240,2242.373010160854,6.838461538461538,2168,2270.6017656483855,226,780,1538.4196946140003,4071,240,697.4506589876404,3.6272590585090585
6,1,Test_6/Level_1.pkl,2169,80,40,240,240,6.35,10.0,5,6,0,26,6.2,0.0,24,6,3892,4200,10,1,0.01,2169,2427.2014314448465,237,4664,5181.818139468485,4201,240,3006.7798432335794,27.133633012511147,2169,79.05892875782324,5,2812,1684.1254166437639,3291,240,929.1640577720157,19.76728818010308
6,2,Test_6/Level_2.pkl,2170,80,40,240,240,7.325,10.0,5,6,0,24,6.4,0.0,24,6,4034,4366,10,1,0.01,2170,2447.5741639350026,240,0,6017.14351292298,4367,240,4757.4163935002425,0.0,2170,16.623778725523618,0,0,2276.038283965476,3087,240,1662.3778725523616,0.0
6,3,Test_6/Level_3.pkl,2171,80,40,240,260,6.075,10.0,5,6,0,24,6.300000000000001,0.03,24,6,3553,3767,10,1,0.01,2171,2636.121816298096,259,2515,6071.238851932442,3768,260,3288.497419283269,13.236842105263158,2171,11.859516941169405,0,63,2155.0208391242745,2936,260,1148.186347014244,0.377653471026965
6,4,Test_6/Level_4.pkl,2172,80,40,240,260,7.0,10.0,5,6,0,20,6.300000000000001,0.03,24,6,3565,3779,10,1,0.01,2172,2620.5466114756105,257,3726,5035.558235538018,3780,260,2535.7623891569633,25.18898758404083,2172,2273.6192076535067,226,843,1524.581508647411,3780,260,778.7584938493355,5.831622715013485
6,5,Test_6/Level_5.pkl,2173,80,40,240,260,5.3,10.0,5,6,0,22,6.1,0.03,24,6,3422,3612,10,1,0.01,2173,2621.0048749531625,259,0,5858.450219421292,3613,260,3100.48749531624,0.0,2173,1167.9512030146739,113,5158,1188.5058690563553,3448,260,629.3000605087636,31.658202409586224
6,6,Test_6/Level_6.pkl,2174,80,40,240,280,5.7,10.0,5,6,0,20,6.0,0.06,24,6,3606,3866,10,1,0.01,2174,2836.076002035608,278,3174,5970.1317117202825,3867,280,3020.1002035607758,25.875,2174,688.0971363322461,66,3147,1562.5800427296006,3356,280,732.0420036470696,20.776716295775323
6,7,Test_6/Level_7.pkl,2175,80,40,240,280,6.75,10.0,5,6,0,24,6.0,0.06,24,6,3515,3719,10,1,0.01,2175,2822.7101953673314,278,3424,4201.070402636492,3720,280,1834.2452815765155,24.36774255156608,2175,729.0792113254355,64,12542,1879.4090217656385,3171,280,764.6668851845816,81.43254247358969
6,8,Test_6/Level_8.pkl,2176,80,40,240,280,6.175,10.0,5,6,0,24,6.1,0.06,24,6,4027,4338,10,1,0.01,2176,2820.700503206139,279,1229,5074.002178556973,4339,280,2570.4568246789445,4.995934959349594,2176,79.002424049866,6,2464,1780.474554482395,3754,280,904.3588191755578,9.958835858110417
6,9,Test_6/Level_9.pkl,2177,80,40,240,300,6.15,10.0,5,6,0,26,6.2,0.09,24,6,3701,3943,10,1,0.01,2177,3036.669878735881,298,5062,4881.3382881658035,3944,300,2600.3040651837596,30.66683808404349,2177,89.88346608203096,6,2691,2696.2257203397508,3335,300,1496.2173621995894,14.921292460035074
6,10,Test_6/Level_10.pkl,2178,80,40,240,300,6.1,10.0,5,6,0,26,6.4,0.09,24,6,3507,3711,10,1,0.01,2178,3040.6800107987538,298,4655,7105.604188644011,3988,300,3070.97776946117,29.97023310414221,2178,1462.4349549119306,141,7381,1412.5796514145252,3988,300,615.9315264566876,46.27563964736382
6,11,Test_6/Level_11.pkl,2179,80,40,240,300,6.0,10.0,5,6,0,20,6.0,0.09,24,6,3507,3765,10,1,0.01,2179,3017.9566090891813,292,10024,4031.622194753187,3766,300,2372.800305512451,74.22860603405663,2179,865.312140526278,80,7635,2074.7482770359184,3562,300,1076.9326514806367,54.54281401147162
6,12,Test_6/Level_12.pkl,2180,80,40,240,320,5.275,10.0,5,6,0,24,6.199999999999999,0.12,24,6,3372,3558,10,1,0.01,2180,3198.9407044043437,309,10099,5722.762947704276,3665,320,2639.8014608690464,82.5426897956529,2180,45.083318532959964,1,2959,2466.247626204715,3364,320,959.0447741409487,25.49287079155048
6,13,Test_6/Level_13.pkl,2181,80,40,240,320,5.95,10.0,5,6,0,24,6.2,0.12,24,6,3465,3675,10,1,0.01,2181,3230.2301399984067,318,3847,6237.1740609751405,3992,320,2634.746736413574,23.8826726342711,2181,3117.4891660451776,311,351,1368.6618015110987,3992,320,570.402111764146,1.7851449275362319
6,14,Test_6/Level_14.pkl,2182,80,40,240,320,6.125,10.0,5,6,0,24,6.1,0.12,24,6,3693,4007,10,1,0.01,2182,3220.657402120974,317,4383,6596.593723983339,4174,320,2586.2895786330264,24.794506334643952,2182,647.9196185917712,58,13239,2312.1135565071318,3800,320,893.2047945179338,58.987570646591905
6,15,Test_6/Level_15.pkl,2183,80,40,240,340,4.95,10.0,5,6,0,26,6.199999999999999,0.15,24,6,3510,3746,10,1,0.01,2183,3411.5365465789855,340,0,3138.5446800864147,4443,340,1153.6546578985558,0.0,2183,2571.203651804734,255,2406,2074.5014903209003,4443,340,760.7136716942614,13.596515087791404
6,16,Test_6/Level_16.pkl,2184,80,40,240,340,5.7,10.0,5,6,0,24,6.3,0.15,24,6,3456,3664,10,1,0.01,2184,3310.842590055668,323,6573,8471.213371604192,5000,336,4204.871832637458,38.79387172929372,2184,3196.1987880180736,319,813,351.6769428135195,5000,336,167.35742255640034,4.52521379250926
6,17,Test_6/Level_17.pkl,2185,80,40,240,340,6.55,10.0,5,6,0,22,6.1,0.15,24,6,3538,3754,10,1,0.01,2185,3424.2289579310645,337,5049,6497.779694612699,4296,340,2619.011620880883,28.03884172225591,2185,631.8804072844168,58,7600,1911.8521946020257,3751,340,791.6054309429164,43.96435297498772
6,18,Test_6/Level_18.pkl,2186,80,40,240,360,7.575,10.0,5,6,0,18,6.2,0.18,24,6,3543,3757,10,1,0.01,2186,3569.975632626469,352,6884,4178.3641450932155,5000,360,1260.9994890005291,37.365637736463846,2186,2822.108407992771,281,1565,1285.3630763861208,5000,360,380.4429503414316,8.303978489356638
6,19,Test_6/Level_19.pkl,2187,80,40,240,360,7.425,10.0,5,6,0,22,6.0,0.18,24,6,3795,4067,10,1,0.01,2187,3356.4433059055727,331,718,10661.204344828178,5000,343,4311.144781985307,3.331858085719858,2187,29.966564467360072,2,0,2463.256276327074,5000,343,996.6564467360071,0.0
7,0,Test_7/Level_0.pkl,2188,96,48,288,288,5.75,10.0,5,6,0,26,6.083333333333333,0.0,28,7,3476,3690,10,1,0.01,2188,2905.6242129117545,287,1652,3841.7216682036537,3691,288,2113.2984841578946,14.491228070175438,2188,2839.0228742520067,283,438,1152.5128384830512,3691,288,607.333050536118,2.949543746645196
7,1,Test_7/Level_1.pkl,2189,96,48,288,288,5.854166666666667,10.0,5,6,0,22,6.333333333333334,0.0,28,7,3477,3683,10,1,0.01,2189,2905.7894810175385,287,2091,4009.8231427606615,3684,288,2430.047002852747,11.489010989010989,2189,2084.219530046805,206,3188,1144.091652516968,3684,288,665.7668125089978,17.56186192171533
7,2,Test_7/Level_2.pkl,2190,96,48,288,288,5.979166666666667,10.0,5,6,0,28,6.333333333333334,0.0,28,7,3492,3698,10,1,0.01,2190,2895.7421377495,287,1822,3026.674987478506,3699,288,1375.529564423694,11.986842105263158,2190,9.89885179888341,0,0,1987.3853677671655,2879,288,989.8851798883409,0.0
7,3,Test_7/Level_3.pkl,2191,96,48,288,311,6.520833333333333,10.0,5,6,0,24,6.166666666666666,0.034999999999999996,28,7,3759,4031,10,1,0.01,2191,3137.510804327785,310,1897,5230.665489988655,4032,311,2550.447521386086,12.00632911392405,2191,1147.4776464408046,112,3414,1525.9017826935076,3796,311,687.6012678067434,20.601633762737322
7,4,Test_7/Level_4.pkl,2192,96,48,288,311,6.229166666666667,10.0,5,6,0,24,6.166666666666667,0.034999999999999996,28,7,3603,3825,10,1,0.01,2192,3153.3648857419325,307,7445,8403.39907648641,3826,311,3726.3907174471474,46.10097856746092,2192,22.88975321740125,1,7,3097.628854083509,3101,311,1284.707029057198,0.042682926829268296
7,5,Test_7/Level_5.pkl,2193,96,48,288,311,5.958333333333333,10.0,5,6,0,20,6.166666666666666,0.034999999999999996,28,7,3819,4091,10,1,0.01,2193,3125.0959446647416,311,0,4774.220238472549,4092,311,1509.5944664741585,0.0,2193,10.793892403006371,0,0,3345.4589631206504,2973,311,1079.389240300637,0.0
7,6,Test_7/Level_6.pkl,2194,96,48,288,335,5.854166666666667,10.0,5,6,0,18,6.166666666666666,0.06999999999999999,28,7,3943,4233,10,1,0.01,2194,3368.5000152949983,335,0,6053.142641461982,4234,335,1850.0015294998448,0.0,2194,49.49939465313236,4,0,3009.920813124316,3699,335,949.939465313236,0.0
7,7,Test_7/Level_7.pkl,2195,96,48,288,335,6.25,10.0,5,6,0,26,6.25,0.06999999999999999,28,7,3844,4128,10,1,0.01,2195,3375.445402180372,332,3037,8962.160400481544,4129,335,3569.8648933619,19.746753246753247,2195,10.006387085609383,0,0,2508.2655104587184,3011,335,1000.6387085609382,0.0
7,8,Test_7/Level_8.pkl,2196,96,48,288,335,5.833333333333333,10.0,5,6,0,26,6.25,0.06999999999999999,28,7,4091,4417,10,1,0.01,2196,3379.122872199398,335,0,4873.376696135159,4418,335,2912.287219939803,0.0,2196,3181.777449743772,317,1957,833.2828017799252,4418,335,487.8683998284979,6.89876574548734
7,9,Test_7/Level_9.pkl,2197,96,48,288,358,5.479166666666667,10.0,5,6,0,24,6.166666666666666,0.10499999999999998,28,7,3717,3963,10,1,0.01,2197,3617.362765235219,357,1758,9478.545170528789,3964,358,3929.8545051732413,8.064220183486238,2197,1101.6558358377583,104,12258,2103.6012869971846,3754,358,858.5661600853838,53.07017423690452
7,10,Test_7/Level_10.pkl,2198,96,48,288,358,5.854166666666667,10.0,5,6,0,20,6.083333333333333,0.10499999999999998,28,7,3884,4166,10,1,0.01,2198,3602.861130376674,358,0,6850.964957866059,4167,358,2286.113037667397,0.0,2198,1789.3590792003429,174,10574,2007.930257912108,4050,358,738.3559042665113,41.97552015767771
7,11,Test_7/Level_11.pkl,2199,96,48,288,358,5.125,10.0,5,6,0,24,6.166666666666666,0.10499999999999998,28,7,3994,4302,10,1,0.01,2199,3602.186345042698,358,0,5833.898496015295,4303,358,2218.634504269814,0.0,2199,2657.545380566858,264,2445,1850.2426308894971,4303,358,713.57631166034,10.409617450254851
7,12,Test_7/Level_12.pkl,2200,96,48,288,381,6.6875,10.0,5,6,0,28,6.416666666666666,0.13999999999999999,28,7,3592,3828,10,1,0.01,2200,3850.733639696679,381,0,11407.331020046817,4302,381,4073.363969667879,0.0,2200,1470.986741326643,142,8211,1893.115314841852,4093,381,607.5350126359947,44.911391200282836
7,13,Test_7/Level_13.pkl,2201,96,48,288,381,5.875,10.0,5,6,0,30,6.0,0.13999999999999999,28,7,3580,3835,10,1,0.01,2201,3824.385171975723,379,3125,4639.617791687526,4071,381,1802.5906965371146,16.35926501035197,2201,2324.932036455014,227,10509,1398.6321518747989,3767,381,550.5137474057678,49.426898980956
7,14,Test_7/Level_14.pkl,2202,96,48,288,381,5.645833333333333,10.0,5,6,0,26,6.333333333333334,0.13999999999999999,28,7,3981,4281,10,1,0.01,2202,3853.350217129381,381,0,9388.809875865241,4345,381,4335.021712938093,0.0,2202,756.9252931379023,69,14137,2298.887067634981,3806,381,1014.447549224057,56.780817645661685
7,15,Test_7/Level_15.pkl,2203,96,48,288,405,5.875,10.0,5,6,0,22,6.083333333333334,0.175,28,7,3595,3821,10,1,0.01,2203,4064.8407408916532,404,1091,6086.437969704304,4786,405,1766.310931270577,7.177631578947368,2203,2902.538015132813,285,9359,1675.6369132712093,4786,405,568.7157453551115,46.85085767926206
7,16,Test_7/Level_16.pkl,2204,96,48,288,405,5.541666666666667,10.0,5,6,0,22,6.083333333333334,0.175,28,7,3931,4221,10,1,0.01,2204,4076.7883031912547,405,0,7622.275752765834,4350,405,2678.8303191254763,0.0,2204,3917.693323449603,391,1420,664.1140769373254,4350,405,230.86150099453752,5.384708439658191
7,17,Test_7/Level_17.pkl,2205,96,48,288,405,6.104166666666667,10.0,5,6,0,24,6.166666666666667,0.175,28,7,3476,3680,10,1,0.01,2205,4115.02796788122,398,17437,8463.874325353061,4853,405,2899.027516458009,106.03769271664008,2205,80.93176859131952,7,115,3015.9552964211634,4273,405,1019.6617666295176,0.7351509250243428
7,18,Test_7/Level_18.pkl,2206,96,48,288,428,5.708333333333333,10.0,5,6,0,26,6.25,0.20999999999999996,28,7,4201,4551,10,1,0.01,2206,4029.887269085451,401,1411,4564.949478874915,5000,428,1459.9573009065537,5.2876960763857515,2206,510.0142163626325,45,13677,3409.5473871959275,4835,428,1077.8147994735248,49.23606836789725
7,19,Test_7/Level_19.pkl,2207,96,48,288,428,5.375,10.0,5,6,0,22,6.0,0.20999999999999996,28,7,3654,3890,10,1,0.01,2207,4008.5929888774676,398,765,6111.17522687168,5000,419,2485.0346860260483,3.742642017207198,2207,3066.74423631105,304,3928,2229.3662922727535,5000,419,744.4915261611999,19.299321049437847
8,0,Test_8/Level_0.pkl,2208,116,58,348,348,5.017241379310345,10.0,5,6,0,30,6.344827586206897,0.0,32,8,3756,4014,10,1,0.01,2208,3500.285797534134,344,5289,5823.272859345018,4015,348,2620.0500947089254,34.08529658704504,2208,2741.8761768475074,273,934,1412.4581607991686,4015,348,584.4282883679834,6.03189396382756
